economy,year,value,indicator description,indicator code
SOM,YR2013,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SSD,YR2013,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
STP,YR2013,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SWZ,YR2013,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SYC,YR2013,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
TCD,YR2013,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
TGO,YR2013,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
TUN,YR2013,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
TZA,YR2013,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
UGA,YR2013,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
ZAF,YR2013,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
ZMB,YR2013,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
ZWE,YR2013,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
AGO,YR2014,37.7,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
BDI,YR2014,8.46,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
BEN,YR2014,20.92,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
BFA,YR2014,17.67,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
BWA,YR2014,53.94,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
CAF,YR2014,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
CIV,YR2014,39.22,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
CMR,YR2014,15.77,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
COD,YR2014,20.73,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
COG,YR2014,21.24,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
COM,YR2014,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
CPV,YR2014,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
DJI,YR2014,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
DZA,YR2014,57.48,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
EGY,YR2014,17.42,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
ERI,YR2014,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
ETH,YR2014,25.59,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GAB,YR2014,37.43,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GHA,YR2014,42.44,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GIN,YR2014,8.32,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GMB,YR2014,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GNB,YR2014,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GNQ,YR2014,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
KEN,YR2014,78.85,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
LBR,YR2014,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
LBY,YR2014,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
LSO,YR2014,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MAR,YR2014,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MDG,YR2014,9.52,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MLI,YR2014,22.26,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MOZ,YR2014,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MRT,YR2014,27.16,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MUS,YR2014,85.43,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MWI,YR2014,21.48,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
NAM,YR2014,67.39,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
NER,YR2014,6.99,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
NGA,YR2014,48.89,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
RWA,YR2014,50.88,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SDN,YR2014,17.01,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SEN,YR2014,19.94,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SLE,YR2014,19.96,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SOM,YR2014,37.22,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SSD,YR2014,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
STP,YR2014,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SWZ,YR2014,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SYC,YR2014,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
TCD,YR2014,15.02,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
TGO,YR2014,21.18,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
TUN,YR2014,30.49,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
TZA,YR2014,43.91,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
UGA,YR2014,50.84,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
ZAF,YR2014,77.09,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
ZMB,YR2014,39.55,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
ZWE,YR2014,36.89,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
AGO,YR2015,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
BDI,YR2015,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
BEN,YR2015,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
BFA,YR2015,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
BWA,YR2015,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
CAF,YR2015,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
CIV,YR2015,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
CMR,YR2015,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
COD,YR2015,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
COG,YR2015,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
COM,YR2015,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
CPV,YR2015,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
DJI,YR2015,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
DZA,YR2015,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
EGY,YR2015,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
ERI,YR2015,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
ETH,YR2015,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GAB,YR2015,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GHA,YR2015,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GIN,YR2015,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GMB,YR2015,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GNB,YR2015,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GNQ,YR2015,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
KEN,YR2015,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
LBR,YR2015,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
LBY,YR2015,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
LSO,YR2015,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MAR,YR2015,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MDG,YR2015,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MLI,YR2015,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MOZ,YR2015,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MRT,YR2015,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MUS,YR2015,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MWI,YR2015,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
NAM,YR2015,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
NER,YR2015,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
NGA,YR2015,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
RWA,YR2015,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SDN,YR2015,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SEN,YR2015,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SLE,YR2015,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SOM,YR2015,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SSD,YR2015,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
STP,YR2015,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SWZ,YR2015,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SYC,YR2015,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
TCD,YR2015,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
TGO,YR2015,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
TUN,YR2015,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
TZA,YR2015,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
UGA,YR2015,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
ZAF,YR2015,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
ZMB,YR2015,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
ZWE,YR2015,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
AGO,YR2016,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
BDI,YR2016,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
BEN,YR2016,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
BFA,YR2016,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
BWA,YR2016,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
CAF,YR2016,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
CIV,YR2016,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
CMR,YR2016,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
COD,YR2016,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
COG,YR2016,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
COM,YR2016,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
CPV,YR2016,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
DJI,YR2016,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
DZA,YR2016,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
EGY,YR2016,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
ERI,YR2016,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
ETH,YR2016,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GAB,YR2016,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GHA,YR2016,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GIN,YR2016,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GMB,YR2016,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GNB,YR2016,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GNQ,YR2016,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
KEN,YR2016,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
LBR,YR2016,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
LBY,YR2016,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
LSO,YR2016,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MAR,YR2016,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MDG,YR2016,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MLI,YR2016,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MOZ,YR2016,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MRT,YR2016,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MUS,YR2016,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MWI,YR2016,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
NAM,YR2016,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
NER,YR2016,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
NGA,YR2016,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
RWA,YR2016,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SDN,YR2016,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SEN,YR2016,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SLE,YR2016,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SOM,YR2016,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SSD,YR2016,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
STP,YR2016,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SWZ,YR2016,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SYC,YR2016,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
TCD,YR2016,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
TGO,YR2016,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
TUN,YR2016,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
TZA,YR2016,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
UGA,YR2016,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
ZAF,YR2016,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
ZMB,YR2016,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
ZWE,YR2016,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
AGO,YR2017,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
BDI,YR2017,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
BEN,YR2017,41.32,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
BFA,YR2017,46.01,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
BWA,YR2017,52.71,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
CAF,YR2017,15.55,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
CIV,YR2017,45.53,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
CMR,YR2017,39.64,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
COD,YR2017,27.22,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
COG,YR2017,26.69,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
COM,YR2017,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
CPV,YR2017,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
DJI,YR2017,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
DZA,YR2017,48.75,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
EGY,YR2017,39.66,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
ERI,YR2017,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
ETH,YR2017,38.36,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GAB,YR2017,59.12,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GHA,YR2017,61.83,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GIN,YR2017,23.37,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GMB,YR2017,33.05,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GNB,YR2017,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GNQ,YR2017,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
KEN,YR2017,84.11,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
LBR,YR2017,35.48,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
LBY,YR2017,70.46,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
LSO,YR2017,48.03,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MAR,YR2017,32.73,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MDG,YR2017,17.91,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MLI,YR2017,36.86,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MOZ,YR2017,40.03,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MRT,YR2017,24.91,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MUS,YR2017,92.42,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MWI,YR2017,35.46,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
NAM,YR2017,82.98,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
NER,YR2017,18.6,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
NGA,YR2017,44.01,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
RWA,YR2017,54.37,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SDN,YR2017,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SEN,YR2017,46.5,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SLE,YR2017,20.16,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SOM,YR2017,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SSD,YR2017,7.38,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
STP,YR2017,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SWZ,YR2017,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SYC,YR2017,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
TCD,YR2017,23.91,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
TGO,YR2017,45.76,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
TUN,YR2017,39.98,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
TZA,YR2017,47.42,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
UGA,YR2017,60.59,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
ZAF,YR2017,71.56,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
ZMB,YR2017,48.34,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
ZWE,YR2017,58.88,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
AGO,YR2018,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
BDI,YR2018,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
BEN,YR2018,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
BFA,YR2018,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
BWA,YR2018,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
CAF,YR2018,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
CIV,YR2018,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
CMR,YR2018,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
COD,YR2018,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
COG,YR2018,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
COM,YR2018,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
CPV,YR2018,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
DJI,YR2018,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
DZA,YR2018,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
EGY,YR2018,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
ERI,YR2018,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
ETH,YR2018,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GAB,YR2018,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GHA,YR2018,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GIN,YR2018,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GMB,YR2018,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GNB,YR2018,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GNQ,YR2018,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
KEN,YR2018,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
LBR,YR2018,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
LBY,YR2018,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
LSO,YR2018,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MAR,YR2018,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MDG,YR2018,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MLI,YR2018,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MOZ,YR2018,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MRT,YR2018,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MUS,YR2018,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
MWI,YR2018,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
NAM,YR2018,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
NER,YR2018,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
NGA,YR2018,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
RWA,YR2018,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SDN,YR2018,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SEN,YR2018,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SLE,YR2018,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SOM,YR2018,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SSD,YR2018,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
STP,YR2018,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SWZ,YR2018,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
SYC,YR2018,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
TCD,YR2018,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
TGO,YR2018,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
TUN,YR2018,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
TZA,YR2018,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
UGA,YR2018,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
ZAF,YR2018,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
ZMB,YR2018,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
ZWE,YR2018,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
AGO,YR2019,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
BDI,YR2019,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
BEN,YR2019,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
BFA,YR2019,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
BWA,YR2019,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
CAF,YR2019,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
CIV,YR2019,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
CMR,YR2019,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
COD,YR2019,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
COG,YR2019,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
COM,YR2019,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
CPV,YR2019,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
DJI,YR2019,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
DZA,YR2019,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
EGY,YR2019,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
ERI,YR2019,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
ETH,YR2019,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GAB,YR2019,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GHA,YR2019,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GIN,YR2019,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GMB,YR2019,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
GNB,YR2019,,"ID ownership, 25 and older (%)",FX.OWN.TOTL.OL.ZS
