economy,Year,Value,Indicator,IndicatorID
NAM,2015,33.4223868666157,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
NER,2015,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
NGA,2015,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
RWA,2015,13.2938948827544,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SDN,2015,8.19443800491008,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SEN,2015,15.7743360472944,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SLE,2015,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SOM,2015,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SSD,2015,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
STP,2015,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SWZ,2015,27.6413430076505,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SYC,2015,28.4639278570796,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
TCD,2015,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
TGO,2015,13.7687109539627,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
TUN,2015,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
TZA,2015,10.4924954944653,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
UGA,2015,10.8017708078475,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ZAF,2015,25.0486927031144,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ZMB,2015,14.3939639330138,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ZWE,2015,17.6733631953313,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
AGO,2016,9.73251248352788,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
BDI,2016,13.8633859518928,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
BEN,2016,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
BFA,2016,14.1391533049498,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
BWA,2016,21.6300553227647,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
CAF,2016,6.80758893701064,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
CIV,2016,11.4603709076892,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
CMR,2016,11.6520313878748,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
COD,2016,7.95234699974678,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
COG,2016,13.089464226841,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
COM,2016,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
CPV,2016,16.7252781324397,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
DJI,2016,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
DZA,2016,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
EGY,2016,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ERI,2016,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ETH,2016,8.08706553329928,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GAB,2016,11.4680637070479,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GHA,2016,11.058329192094,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GIN,2016,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GMB,2016,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GNB,2016,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GNQ,2016,6.38440698934831,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
KEN,2016,14.9664727307544,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
LBR,2016,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
LBY,2016,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
LSO,2016,29.2862704413974,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MAR,2016,19.8672577619678,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MDG,2016,9.24485187347242,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MLI,2016,15.3959707239547,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MOZ,2016,20.0767622116195,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MRT,2016,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MUS,2016,17.6077916536348,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MWI,2016,10.638963161967,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
NAM,2016,29.673463838066,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
NER,2016,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
NGA,2016,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
RWA,2016,14.4161495047057,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SDN,2016,7.39027026174951,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SEN,2016,16.3711764463022,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SLE,2016,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SOM,2016,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SSD,2016,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
STP,2016,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SWZ,2016,24.0157573843752,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SYC,2016,28.827523492796,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
TCD,2016,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
TGO,2016,13.8673744068475,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
TUN,2016,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
TZA,2016,11.3903399368077,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
UGA,2016,11.1195629663514,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ZAF,2016,24.8283559884696,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ZMB,2016,13.3531814269452,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ZWE,2016,15.4583408165803,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
AGO,2017,9.223777502108,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
BDI,2017,14.3683824159336,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
BEN,2017,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
BFA,2017,15.2607212259008,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
BWA,2017,23.9334963141963,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
CAF,2017,7.08124424919758,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
CIV,2017,11.7563706937153,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
CMR,2017,11.8759411884958,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
COD,2017,6.59070535042188,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
COG,2017,10.1352630831832,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
COM,2017,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
CPV,2017,17.803638365855,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
DJI,2017,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
DZA,2017,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
EGY,2017,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ERI,2017,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ETH,2017,7.6039292287321,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GAB,2017,11.0849703006568,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GHA,2017,11.5770312754335,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GIN,2017,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GMB,2017,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GNB,2017,9.48153396321025,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GNQ,2017,5.9818468716613,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
KEN,2017,15.0524641340645,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
LBR,2017,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
LBY,2017,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
LSO,2017,33.0073098646091,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MAR,2017,20.1297012322291,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MDG,2017,10.0275447299671,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MLI,2017,15.8828451038729,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MOZ,2017,22.1120849463555,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MRT,2017,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MUS,2017,17.9326440888549,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MWI,2017,12.1843017846966,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
NAM,2017,31.3076966346094,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
NER,2017,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
NGA,2017,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
RWA,2017,13.4513713908946,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SDN,2017,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SEN,2017,15.9064516552729,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SLE,2017,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SOM,2017,8.09554782536434e-05,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SSD,2017,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
STP,2017,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SWZ,2017,26.4911899320085,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SYC,2017,29.1791099420727,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
TCD,2017,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
TGO,2017,13.0586635024584,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
TUN,2017,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
TZA,2017,11.8367190192838,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
UGA,2017,11.6047236723344,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ZAF,2017,24.76928728931,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ZMB,2017,15.1848569608409,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ZWE,2017,5.46551150806074,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
AGO,2018,9.64477850341357,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
BDI,2018,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
BEN,2018,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
BFA,2018,15.2924120845571,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
BWA,2018,21.740494569157,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
CAF,2018,8.63983071970915,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
CIV,2018,11.6659927465613,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
CMR,2018,12.3469457091006,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
COD,2018,7.29514885352042,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
COG,2018,6.82845231849733,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
COM,2018,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
CPV,2018,18.9316063388254,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
DJI,2018,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
DZA,2018,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
EGY,2018,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ERI,2018,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ETH,2018,7.519920423209,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GAB,2018,10.2153363843183,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GHA,2018,12.244241507483,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GIN,2018,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GMB,2018,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GNB,2018,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GNQ,2018,6.1689089093843,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
KEN,2018,14.3612789172776,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
LBR,2018,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
LBY,2018,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
LSO,2018,31.8151694595976,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MAR,2018,20.2861213777208,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MDG,2018,10.2831286792601,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MLI,2018,11.6697373131735,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MOZ,2018,21.1926368441561,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MRT,2018,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MUS,2018,18.4060481114775,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MWI,2018,12.1756578865314,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
NAM,2018,28.9317139130964,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
NER,2018,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
NGA,2018,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
RWA,2018,14.2497109124285,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SDN,2018,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SEN,2018,16.3782524667298,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SLE,2018,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SOM,2018,9.50733004586453e-05,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SSD,2018,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
STP,2018,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SWZ,2018,24.2471643074188,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SYC,2018,28.903234083775,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
TCD,2018,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
TGO,2018,12.8594348271164,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
TUN,2018,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
TZA,2018,11.695083058288,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
UGA,2018,11.6828686475731,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ZAF,2018,24.8948940727422,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ZMB,2018,16.5870654729348,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ZWE,2018,7.21476500513885,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
AGO,2019,10.090385804431,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
BDI,2019,15.0593943769868,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
BEN,2019,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
BFA,2019,15.6406078633915,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
BWA,2019,21.0985509979513,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
CAF,2019,8.31845804475991,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
CIV,2019,11.6654955006353,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
CMR,2019,12.0282727602432,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
COD,2019,6.37728987366072,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
COG,2019,7.1015493816633,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
COM,2019,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
CPV,2019,18.2240332372127,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
DJI,2019,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
DZA,2019,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
EGY,2019,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ERI,2019,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ETH,2019,6.66173914844703,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GAB,2019,11.4795282431197,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GHA,2019,11.9969959057137,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GIN,2019,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GMB,2019,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GNB,2019,8.57461446775841,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GNQ,2019,9.30194361410621,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
KEN,2019,15.1001093470909,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
LBR,2019,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
LBY,2019,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
LSO,2019,32.5421709597017,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MAR,2019,19.9144279438656,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MDG,2019,10.5318646212179,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MLI,2019,14.5011383714312,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MOZ,2019,26.6828600594733,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MRT,2019,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MUS,2019,19.4074380794676,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MWI,2019,11.9752126690082,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
NAM,2019,30.3930951920007,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
NER,2019,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
NGA,2019,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
RWA,2019,14.6053573065033,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SDN,2019,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SEN,2019,18.4192836371669,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SLE,2019,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SOM,2019,7.98661547440318e-05,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SSD,2019,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
STP,2019,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SWZ,2019,24.6460210021434,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SYC,2019,28.356999525084,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
TCD,2019,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
TGO,2019,13.5835442152449,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
TUN,2019,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
TZA,2019,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
UGA,2019,12.2363794693037,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ZAF,2019,24.8673453267976,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ZMB,2019,16.6776226628035,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ZWE,2019,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
AGO,2020,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
BDI,2020,15.787822766545,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
BEN,2020,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
BFA,2020,13.4315862665503,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
BWA,2020,22.2746462234553,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
CAF,2020,8.70964482691346,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
CIV,2020,11.7866882349007,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
CMR,2020,10.8705828088042,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
COD,2020,6.42988209797017,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
COG,2020,8.32448488619369,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
COM,2020,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
CPV,2020,18.3857032934311,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
DJI,2020,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
DZA,2020,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
EGY,2020,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ERI,2020,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ETH,2020,6.19630057347232,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GAB,2020,12.4267778515741,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GHA,2020,11.3404319629261,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GIN,2020,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GMB,2020,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GNB,2020,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
GNQ,2020,8.01129013446091,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
KEN,2020,14.2998226320714,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
LBR,2020,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
LBY,2020,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
LSO,2020,35.9943565464507,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MAR,2020,20.0221120456722,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MDG,2020,9.52072872534251,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MLI,2020,14.164539862387,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MOZ,2020,21.5267029366581,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MRT,2020,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MUS,2020,20.7062334641793,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
MWI,2020,12.130562742797,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
NAM,2020,31.2059110714252,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
NER,2020,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
NGA,2020,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
RWA,2020,15.0744687955714,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SDN,2020,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SEN,2020,17.4488278981927,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SLE,2020,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SOM,2020,6.27922144124993e-05,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SSD,2020,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
STP,2020,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SWZ,2020,27.2807643937709,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
SYC,2020,26.1767418994855,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
TCD,2020,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
TGO,2020,12.8666052547425,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
TUN,2020,,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
TZA,2020,11.6267688543522,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
UGA,2020,11.3911633065296,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ZAF,2020,23.2649440409195,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
ZMB,2020,16.418005509662,Tax Revenue as Percentage of GDP,GC.TAX.TOTL.GD.ZS
